Date,Price,Open,High,Low,index,Change %
3/1/2021,1723.84,1733.4,1760.02,1719.52,727,-0.56%
3/2/2021,1738.09,1724.1,1738.89,1707.18,726,0.83%
3/3/2021,1710.95,1738.59,1740.85,1701.94,725,-1.56%
3/4/2021,1697.19,1711.84,1723.34,1690.64,724,-0.80%
3/5/2021,1700.86,1698.59,1707.76,1687.12,723,0.22%
3/8/2021,1681.24,1702.8,1714.45,1676.7,722,-1.15%
3/9/2021,1715.36,1682.55,1720.83,1679.8,721,2.03%
3/10/2021,1726.05,1715.94,1726.76,1707.99,720,0.62%
3/11/2021,1721.41,1726.55,1739.99,1719.38,719,-0.27%
3/12/2021,1726.41,1721.59,1728.42,1698.85,718,0.29%
3/15/2021,1731.84,1727.74,1734.99,1721.31,717,0.31%
3/16/2021,1730.94,1730.57,1741.4,1725.8,716,-0.05%
3/17/2021,1744.44,1730.61,1751.81,1724.14,715,0.78%
3/18/2021,1736.41,1745.09,1755.59,1719.05,714,-0.46%
3/19/2021,1744.74,1735.9,1746.88,1728.04,713,0.48%
3/22/2021,1738.69,1745.74,1747.18,1727.4,712,-0.35%
3/23/2021,1727.11,1739.05,1742.85,1724.42,711,-0.67%
3/24/2021,1734.19,1727.8,1738.56,1723.85,710,0.41%
3/25/2021,1726.82,1735.65,1745.95,1721.84,709,-0.42%
3/26/2021,1731.97,1727.3,1737.01,1721.23,708,0.30%
3/29/2021,1711.99,1732.15,1733.34,1705.58,707,-1.15%
3/30/2021,1684.8,1712.55,1714.74,1678.85,706,-1.59%
3/31/2021,1707.01,1685.59,1715.28,1677.93,705,1.32%
4/1/2021,1730.18,1708.09,1730.8,1705.42,704,1.36%
4/2/2021,1728.84,1730.47,1732.55,1728.67,703,-0.08%
4/5/2021,1728.44,1728.74,1733.75,1721.22,702,-0.02%
4/6/2021,1743.57,1728.49,1745.68,1726.82,701,0.88%
4/7/2021,1737.28,1742.96,1744.57,1730.13,700,-0.36%
4/8/2021,1755.94,1737.84,1759.13,1732.99,699,1.07%
4/9/2021,1743.1,1756.54,1757.47,1731.09,698,-0.73%
4/12/2021,1732.51,1743.8,1745.36,1727.18,697,-0.61%
4/13/2021,1743.83,1732.59,1749.23,1723.27,696,0.65%
4/14/2021,1736,1744.3,1749.58,1732.13,695,-0.45%
4/15/2021,1763.21,1737.1,1769.91,1734.1,694,1.57%
4/16/2021,1776.31,1763.84,1784.07,1759.79,693,0.74%
4/19/2021,1769.31,1779.5,1790.54,1765.98,692,-0.39%
4/20/2021,1777.25,1770.3,1780.77,1763.18,691,0.45%
4/21/2021,1793.46,1778.64,1797.98,1775.95,690,0.91%
4/22/2021,1783.94,1794.15,1798.29,1776.83,689,-0.53%
4/23/2021,1777.18,1784.33,1796.06,1770.05,688,-0.38%
4/26/2021,1780.19,1776.34,1783.69,1768.7,687,0.17%
4/27/2021,1776.69,1780.42,1785.9,1773.52,686,-0.20%
4/28/2021,1781.32,1776.8,1782.85,1762.56,685,0.26%
4/29/2021,1771.24,1780.9,1790.43,1756.19,684,-0.57%
4/30/2021,1768.59,1772.9,1773.98,1763.73,683,-0.15%
5/3/2021,1792.36,1768.49,1798.22,1765.91,682,1.34%
5/4/2021,1778.48,1792.29,1799.38,1770.84,681,-0.77%
5/5/2021,1786.44,1778.91,1788.35,1769.95,680,0.45%
5/6/2021,1815.18,1787.09,1818.21,1781.67,679,1.61%
5/7/2021,1830.48,1815.48,1843.45,1812.9,678,0.84%
5/10/2021,1835.44,1833.24,1845.53,1830.09,677,0.27%
5/11/2021,1836.94,1834.58,1842.32,1817.68,676,0.08%
5/12/2021,1815.44,1837.4,1843.69,1813,675,-1.17%
5/13/2021,1826.57,1815.9,1828.81,1808.78,674,0.61%
5/14/2021,1842.19,1826.49,1845.55,1819.79,673,0.86%
5/17/2021,1866.13,1843.84,1868.8,1841.24,672,1.30%
5/18/2021,1868.22,1866.59,1875.4,1862.94,671,0.11%
5/19/2021,1869.57,1869.59,1890.15,1851.94,670,0.07%
5/20/2021,1876.69,1869.74,1884.12,1863.53,669,0.38%
5/21/2021,1880.3,1876.84,1889.85,1870.01,668,0.19%
5/24/2021,1881.07,1882.34,1887.44,1875.19,667,0.04%
5/25/2021,1899.26,1880.69,1900.63,1872.73,666,0.97%
5/26/2021,1896.44,1899.49,1913.15,1890.34,665,-0.15%
5/27/2021,1896.08,1896.49,1903.87,1888.22,664,-0.02%
5/28/2021,1902.64,1897.05,1905.9,1881.84,663,0.35%
5/31/2021,1906.36,1903.69,1911.13,1901.56,662,0.20%
6/1/2021,1900.19,1907.53,1916.84,1892.28,661,-0.32%
6/2/2021,1907.94,1900.05,1909.34,1894.05,660,0.41%
6/3/2021,1870.57,1908.09,1909.89,1865.11,659,-1.96%
6/4/2021,1889.97,1871.32,1896.6,1856.09,658,1.04%
6/7/2021,1899,1888.49,1900.41,1880.88,657,0.48%
6/8/2021,1892.82,1898.99,1903.95,1883.38,656,-0.33%
6/9/2021,1888.3,1893.49,1899.4,1886.58,655,-0.24%
6/10/2021,1898.14,1888.57,1900.09,1869.84,654,0.52%
6/11/2021,1876.64,1898.42,1903.3,1874.07,653,-1.13%
6/14/2021,1865.99,1874.59,1878.21,1844.57,652,-0.57%
6/15/2021,1858.69,1866.26,1869.67,1851.28,651,-0.39%
6/16/2021,1811.95,1858.96,1862.43,1804.19,650,-2.51%
6/17/2021,1773.31,1812.18,1825.58,1766.88,649,-2.13%
6/18/2021,1763.34,1772.73,1797.24,1761.04,648,-0.56%
6/21/2021,1782.95,1764.44,1786.75,1764.44,647,1.11%
6/22/2021,1778.51,1783.23,1790.42,1771.99,646,-0.25%
6/23/2021,1778.73,1778.8,1795.18,1773.13,645,0.01%
6/24/2021,1775.18,1779.01,1788.56,1772.67,644,-0.20%
6/25/2021,1780.34,1775.46,1790.6,1773.27,643,0.29%
6/28/2021,1778.18,1781.24,1785.9,1770.69,642,-0.12%
6/29/2021,1761.09,1778.44,1779.24,1750.11,641,-0.96%
6/30/2021,1769.8,1761.35,1774.72,1752.78,640,0.49%
7/1/2021,1776.6,1770.06,1783.07,1765.47,639,0.38%
7/2/2021,1786.79,1776.83,1795.4,1773.73,638,0.57%
7/5/2021,1791.61,1787.69,1795.69,1784.09,637,0.27%
7/6/2021,1796.69,1791.88,1815.34,1789.91,636,0.28%
7/7/2021,1803.41,1796.96,1810.13,1793.64,635,0.37%
7/8/2021,1802.56,1803.67,1818.7,1794.28,634,-0.05%
7/9/2021,1807.98,1802.89,1812.71,1796.09,633,0.30%
7/12/2021,1805.88,1807.94,1811.04,1791.21,632,-0.12%
7/13/2021,1807.44,1806.17,1817.51,1798.54,631,0.09%
7/14/2021,1827.06,1807.72,1830.32,1804.21,630,1.09%
7/15/2021,1829.19,1827.35,1833.99,1820.07,629,0.12%
7/16/2021,1810.89,1829.45,1832.2,1808.65,628,-1.00%
7/19/2021,1812.34,1811.65,1817.56,1794.66,627,0.08%
7/20/2021,1810.03,1812.61,1825.27,1805.06,626,-0.13%
7/21/2021,1803.31,1810.32,1814.02,1794.18,625,-0.37%
7/22/2021,1806.69,1803.58,1808.34,1792.11,624,0.19%
7/23/2021,1801.34,1806.95,1810.56,1790.45,623,-0.30%
7/26/2021,1797.27,1802.65,1811.97,1795.68,622,-0.23%
7/27/2021,1798.73,1797.53,1805.6,1792.83,621,0.08%
7/28/2021,1806.88,1799,1809.9,1792.6,620,0.45%
7/29/2021,1827.95,1807.15,1833.05,1806.29,619,1.17%
7/30/2021,1813.58,1828.21,1831.63,1809.48,618,-0.79%
8/2/2021,1813.39,1814.34,1819.94,1805.12,617,-0.01%
8/3/2021,1809.94,1813.64,1815.18,1806.73,616,-0.19%
8/4/2021,1811.41,1810.6,1832.1,1806.54,615,0.08%
8/5/2021,1804.01,1811.69,1815.45,1797.74,614,-0.41%
8/6/2021,1762.69,1804.28,1804.93,1758.33,613,-2.29%
8/9/2021,1729.46,1763.34,1764.65,1684.77,612,-1.89%
8/10/2021,1728.71,1729.74,1738.49,1717.17,611,-0.04%
8/11/2021,1751.56,1729.01,1754.63,1723.54,610,1.32%
8/12/2021,1752.44,1751.66,1758.62,1741.29,609,0.05%
8/13/2021,1779.15,1752.72,1780.53,1751.27,608,1.52%
8/16/2021,1787.24,1778.44,1789.51,1770.38,607,0.45%
8/17/2021,1785.96,1787.51,1795.77,1780.28,606,-0.07%
8/18/2021,1787.59,1786.21,1794.31,1777.31,605,0.09%
8/19/2021,1780.18,1788.05,1792.56,1774.2,604,-0.41%
8/20/2021,1780.87,1780.44,1788.85,1777.96,603,0.04%
8/23/2021,1805.2,1780.55,1806.92,1776.03,602,1.37%
8/24/2021,1802.61,1805.61,1810.03,1799.73,601,-0.14%
8/25/2021,1790.68,1802.86,1803.57,1782.45,600,-0.66%
8/26/2021,1792.16,1791.09,1798.61,1779.48,599,0.08%
8/27/2021,1816.67,1792.6,1819.38,1787.66,598,1.37%
8/30/2021,1810.17,1817.55,1823.38,1807.28,597,-0.36%
8/31/2021,1813.43,1810.26,1819.43,1801.47,596,0.18%
9/1/2021,1813.66,1813.57,1820.21,1808.18,595,0.01%
9/2/2021,1809.4,1813.92,1817.53,1804.48,594,-0.23%
9/3/2021,1826.19,1809.98,1834.55,1808.53,593,0.93%
9/6/2021,1823.1,1828.66,1830.6,1820.58,592,-0.17%
9/7/2021,1794.13,1823.27,1827.39,1792.33,591,-1.59%
9/8/2021,1788.93,1794.41,1802.6,1781.98,590,-0.29%
9/9/2021,1794.69,1789.19,1801.19,1783.83,589,0.32%
9/10/2021,1787.34,1794.61,1804.15,1786.53,588,-0.41%
9/13/2021,1793.49,1788.55,1798.66,1783.73,587,0.34%
9/14/2021,1804.27,1793.77,1808.99,1781.89,586,0.60%
9/15/2021,1792.59,1804.53,1807.3,1790.28,585,-0.65%
9/16/2021,1753.39,1794.34,1796.71,1745.04,584,-2.19%
9/17/2021,1754.16,1753.67,1768.22,1747.07,583,0.04%
9/20/2021,1763.88,1754.3,1767.31,1742.24,582,0.55%
9/21/2021,1774.25,1764.19,1782.07,1757.61,581,0.59%
9/22/2021,1767.91,1774.51,1787.51,1764.84,580,-0.36%
9/23/2021,1742.57,1768.4,1776.6,1737.84,579,-1.43%
9/24/2021,1749.86,1742.82,1758.08,1739.6,578,0.42%
9/27/2021,1749.85,1751.24,1761.29,1744.19,577,0.00%
9/28/2021,1733.68,1750.45,1754.8,1727.18,576,-0.92%
9/29/2021,1726.11,1733.97,1746.11,1721.07,575,-0.44%
9/30/2021,1756.66,1726.4,1764.53,1721.67,574,1.77%
10/1/2021,1760.36,1756.91,1764.4,1749.36,573,0.21%
10/4/2021,1769.51,1762.15,1771.06,1747.23,572,0.52%
10/5/2021,1759.96,1769.75,1771.03,1748.56,571,-0.54%
10/6/2021,1762.48,1760.45,1765.78,1745.45,570,0.14%
10/7/2021,1755.29,1762.74,1767.45,1751.38,569,-0.41%
10/8/2021,1756.67,1755.89,1781.6,1753.03,568,0.08%
10/11/2021,1753.86,1757.34,1761.36,1749.68,567,-0.16%
10/12/2021,1759.93,1754.12,1769.78,1750.47,566,0.35%
10/13/2021,1792.65,1760.05,1796.31,1757.89,565,1.86%
10/14/2021,1795.56,1792.75,1800.91,1786.22,564,0.16%
10/15/2021,1767.26,1795.81,1796.89,1764.48,563,-1.58%
10/18/2021,1764.6,1767.74,1772.3,1759.68,562,-0.15%
10/19/2021,1768.87,1764.99,1785.53,1762.48,561,0.24%
10/20/2021,1781.83,1769.28,1788.68,1766.5,560,0.73%
10/21/2021,1782.76,1782.1,1789.61,1776.07,559,0.05%
10/22/2021,1792.48,1782.89,1814.22,1782.46,558,0.55%
10/25/2021,1807.47,1794,1810.18,1791.95,557,0.84%
10/26/2021,1792.63,1807.9,1808.5,1781.98,556,-0.82%
10/27/2021,1796.69,1793.04,1799.38,1782.83,555,0.23%
10/28/2021,1798.62,1796.78,1810.49,1792.34,554,0.11%
10/29/2021,1782.81,1799.03,1801.49,1771.7,553,-0.88%
11/1/2021,1793.05,1783.24,1796.2,1778.89,552,0.57%
11/2/2021,1787.28,1793.61,1796.91,1785.78,551,-0.32%
11/3/2021,1769.52,1787.71,1788.42,1758.45,550,-0.99%
11/4/2021,1791.7,1769.98,1799.26,1769.13,549,1.25%
11/5/2021,1816.73,1792.14,1818.61,1785.17,548,1.40%
11/8/2021,1824.26,1818.44,1826.93,1812.08,547,0.41%
11/9/2021,1831.48,1824.74,1833.08,1817.7,546,0.40%
11/10/2021,1849.57,1831.9,1868.7,1821.6,545,0.99%
11/11/2021,1861.52,1849.69,1866.35,1842.66,544,0.65%
11/12/2021,1864.04,1861.99,1868.69,1844.78,543,0.14%
11/15/2021,1862.46,1868.15,1870.57,1855.73,542,-0.09%
11/16/2021,1849.91,1862.94,1877.4,1849.16,541,-0.67%
11/17/2021,1866.96,1850.34,1868.32,1849.38,540,0.92%
11/18/2021,1858.46,1866.97,1871.29,1854.94,539,-0.46%
11/19/2021,1844.6,1858.9,1865.76,1842.98,538,-0.75%
11/22/2021,1805.04,1846.74,1849.49,1801.95,537,-2.14%
11/23/2021,1789.73,1805.65,1812.5,1781.63,536,-0.85%
11/24/2021,1788.5,1790.34,1797.01,1778.44,535,-0.07%
11/25/2021,1788.45,1789.49,1795.65,1785.85,534,0.00%
11/26/2021,1791.81,1788.7,1815.78,1780.79,533,0.19%
11/29/2021,1785.01,1790.05,1799.8,1781.23,532,-0.38%
11/30/2021,1773.78,1785.34,1809.38,1769.43,531,-0.63%
12/1/2021,1782.66,1774.15,1794.8,1771.96,530,0.50%
12/2/2021,1768.64,1783.05,1783.58,1761.68,529,-0.79%
12/3/2021,1783.74,1768.84,1786.44,1765.63,528,0.85%
12/6/2021,1778.11,1784.79,1787.87,1775.91,527,-0.32%
12/7/2021,1784.04,1778.08,1788.02,1771.93,526,0.33%
12/8/2021,1782.06,1784.4,1793.6,1779.45,525,-0.11%
12/9/2021,1774.46,1782.49,1788.05,1772.8,524,-0.43%
12/10/2021,1782.51,1774.94,1789.47,1769.43,523,0.45%
12/13/2021,1786.94,1782.94,1791.78,1781.51,522,0.25%
12/14/2021,1770.18,1787.19,1789.74,1766.31,521,-0.94%
12/15/2021,1777.06,1770.49,1781.04,1753.84,520,0.39%
12/16/2021,1799.03,1777.4,1799.53,1775.43,519,1.24%
12/17/2021,1797.68,1799.55,1814.63,1795.67,518,-0.07%
12/20/2021,1789.32,1799.4,1804.32,1787.98,517,-0.47%
12/21/2021,1788.36,1789.74,1800.85,1784.58,516,-0.05%
12/22/2021,1803.4,1788.94,1805.13,1785.41,515,0.84%
12/23/2021,1807.91,1803.69,1811.02,1798.88,514,0.25%
12/24/2021,1808.11,1808.19,1812.7,1801.61,513,0.01%
12/27/2021,1810.9,1808.19,1813.74,1802.89,512,0.15%
12/28/2021,1805.37,1811.84,1820.7,1804.38,511,-0.31%
12/29/2021,1803.66,1805.59,1808.16,1788.94,510,-0.09%
12/30/2021,1815.01,1803.99,1817.44,1795.78,509,0.63%
12/31/2021,1828.39,1815.44,1830.58,1814.15,508,0.74%
1/3/2022,1800.85,1830.14,1832.06,1797.93,507,-1.51%
1/4/2022,1814.56,1801.34,1816.83,1798.44,506,0.76%
1/5/2022,1809.53,1814.9,1829.82,1807.97,505,-0.28%
1/6/2022,1788.68,1809.94,1811.89,1786.03,504,-1.15%
1/7/2022,1795.63,1789.55,1799.2,1782.63,503,0.39%
1/10/2022,1801.41,1795.41,1802.57,1790.43,502,0.32%
1/11/2022,1822.01,1801.69,1823.35,1800.09,501,1.14%
1/12/2022,1825.32,1822.49,1828.33,1814.2,500,0.18%
1/13/2022,1822.09,1825.94,1828.38,1811.83,499,-0.18%
1/14/2022,1817.22,1822.55,1829.66,1814.13,498,-0.27%
1/17/2022,1818.99,1817.9,1823.72,1812.67,497,0.10%
1/18/2022,1813.54,1819.77,1823.01,1805.53,496,-0.30%
1/19/2022,1839.96,1813.69,1843.72,1809.97,495,1.46%
1/20/2022,1838.36,1840.3,1848.36,1835.67,494,-0.09%
1/21/2022,1833.24,1838.65,1843.53,1828.04,493,-0.28%
1/24/2022,1843.06,1834.49,1844.53,1829.09,492,0.54%
1/25/2022,1847.56,1843.34,1853.98,1834.64,491,0.24%
1/26/2022,1818.12,1847.99,1850.44,1814.9,490,-1.59%
1/27/2022,1796.51,1818.44,1822.51,1790.98,489,-1.19%
1/28/2022,1791.03,1796.94,1799.82,1779.88,488,-0.30%
1/31/2022,1796.47,1791.19,1800.23,1785.03,487,0.30%
2/1/2022,1800.65,1796.72,1809.16,1795.13,486,0.23%
2/2/2022,1806.5,1800.94,1811.53,1794.11,485,0.32%
2/3/2022,1804.4,1807.19,1809.22,1788.39,484,-0.12%
2/4/2022,1807.49,1804.8,1815.44,1790.94,483,0.17%
2/7/2022,1820.31,1806.99,1824.06,1806.94,482,0.71%
2/8/2022,1825.48,1820.59,1829.09,1815.06,481,0.28%
2/9/2022,1832.43,1826.05,1836.35,1824.5,480,0.38%
2/10/2022,1826.57,1832.94,1842.35,1821.46,479,-0.32%
2/11/2022,1859.96,1827.25,1865.63,1820.79,478,1.83%
2/14/2022,1870.29,1861.55,1874.41,1850.45,477,0.56%
2/15/2022,1853.06,1870.94,1879.89,1844.27,476,-0.92%
2/16/2022,1868.37,1853.4,1873.16,1849.94,475,0.83%
2/17/2022,1897.27,1868.84,1901.57,1867.18,474,1.55%
2/18/2022,1897.87,1897.94,1902.84,1886.16,473,0.03%
2/21/2022,1905.63,1900.4,1908.38,1887.19,472,0.41%
2/22/2022,1898.13,1905.89,1914.44,1891.16,471,-0.39%
2/23/2022,1907.55,1898.44,1911,1889.23,470,0.50%
2/24/2022,1903.14,1907.99,1974.48,1879.05,469,-0.23%
2/25/2022,1887.56,1903.55,1921.54,1883.1,468,-0.82%
2/28/2022,1907.9,1920.86,1929.36,1890.59,467,1.08%
3/1/2022,1943.22,1908.19,1950.45,1900.93,466,1.85%
3/2/2022,1926.11,1943.69,1948.18,1913.82,465,-0.88%
3/3/2022,1935.21,1926.49,1941.47,1921.73,464,0.47%
3/4/2022,1968.45,1935.65,1970.8,1929.78,463,1.72%
3/7/2022,1998.11,1977.09,2002.9,1960.76,462,1.51%
3/8/2022,2052.41,1998.3,2070.29,1981,461,2.72%
3/9/2022,1991.49,2052.75,2059.25,1976.3,460,-2.97%
3/10/2022,1995.86,1991.94,2009.57,1970.66,459,0.22%
3/11/2022,1985.29,1996.15,1999.22,1958.8,458,-0.53%
3/14/2022,1951.11,1985.49,1990.33,1949.87,457,-1.72%
3/15/2022,1917.84,1951.02,1954.95,1906.73,456,-1.71%
3/16/2022,1927.93,1918.1,1929.87,1895.22,455,0.53%
3/17/2022,1942.64,1927.56,1950.1,1923.4,454,0.76%
3/18/2022,1921.09,1942.9,1945.51,1917.93,453,-1.11%
3/21/2022,1935.95,1922.24,1940.69,1918.01,452,0.77%
3/22/2022,1921.44,1935.86,1938.59,1910.89,451,-0.75%
3/23/2022,1943.38,1922.35,1948.55,1915.32,450,1.14%
3/24/2022,1957.48,1944.88,1966.19,1937.18,449,0.73%
3/25/2022,1957.4,1957.49,1964.49,1943.55,448,0.00%
3/28/2022,1923.2,1958.75,1959.36,1916.83,447,-1.75%
3/29/2022,1919.19,1922.95,1929.41,1890.03,446,-0.21%
3/30/2022,1933.06,1920.07,1938.53,1915.74,445,0.72%
3/31/2022,1937.23,1932.8,1949.92,1918.98,444,0.22%
4/1/2022,1924.3,1937.51,1939.99,1917.56,443,-0.67%
4/4/2022,1932.44,1924.94,1937.05,1915.55,442,0.42%
4/5/2022,1923.76,1933.38,1944.73,1917.74,441,-0.45%
4/6/2022,1925.48,1923.69,1933.65,1915.24,440,0.09%
4/7/2022,1932.17,1925.32,1938.07,1920.27,439,0.35%
4/8/2022,1945.85,1931.92,1948.46,1927.38,438,0.71%
4/11/2022,1953.43,1947.15,1969.41,1940.05,437,0.39%
4/12/2022,1966.59,1953.99,1978.63,1949.48,436,0.67%
4/13/2022,1977.72,1967.21,1981.82,1962.59,435,0.57%
4/14/2022,1973.52,1977.78,1980.81,1960.9,434,-0.21%
4/15/2022,1974.54,1974.28,1975.69,1973.05,433,0.05%
4/18/2022,1978.5,1972.84,1998.6,1971.05,432,0.20%
4/19/2022,1949.84,1979.19,1982.31,1943.8,431,-1.45%
4/20/2022,1957.41,1950.34,1958.57,1939.16,430,0.39%
4/21/2022,1951.49,1957.84,1958,1936.79,429,-0.30%
4/22/2022,1929.73,1951.49,1955.93,1926.52,428,-1.12%
4/25/2022,1897.69,1931.09,1934.71,1891.05,427,-1.66%
4/26/2022,1905.56,1897.95,1911.5,1895.38,426,0.41%
4/27/2022,1886.12,1905.45,1907.25,1881.39,425,-1.02%
4/28/2022,1894.34,1886.14,1897.32,1872.19,424,0.44%
4/29/2022,1896.4,1894.43,1919.97,1892.25,423,0.11%
5/2/2022,1862.77,1896.09,1900.1,1854.74,422,-1.77%
5/3/2022,1867.79,1863.05,1878.19,1850.33,421,0.27%
5/4/2022,1880.92,1868.04,1889.74,1861.17,420,0.70%
5/5/2022,1876.84,1881.47,1910.03,1872.48,419,-0.22%
5/6/2022,1882.96,1877.3,1892.93,1865.84,418,0.33%
5/9/2022,1853.92,1883.8,1885.95,1851.36,417,-1.54%
5/10/2022,1838.14,1853.74,1865.76,1835.46,416,-0.85%
5/11/2022,1852.12,1838.41,1857.99,1831.83,415,0.76%
5/12/2022,1821.72,1852.58,1859.3,1820.93,414,-1.64%
5/13/2022,1811.15,1822.48,1829.06,1799.24,413,-0.58%
5/16/2022,1823.79,1811.05,1827.23,1786.95,412,0.70%
5/17/2022,1814.67,1824.18,1836.55,1812.68,411,-0.50%
5/18/2022,1815.61,1815.2,1825.02,1807.3,410,0.05%
5/19/2022,1841.72,1816.6,1849.46,1810.55,409,1.44%
5/20/2022,1845.68,1842.12,1849.59,1832.35,408,0.22%
5/23/2022,1853.22,1846.53,1865.65,1844.08,407,0.41%
5/24/2022,1865.9,1853.59,1869.99,1849.06,406,0.68%
5/25/2022,1852.83,1865.09,1868.4,1842.94,405,-0.70%
5/26/2022,1850.02,1853.48,1854.71,1841.14,404,-0.15%
5/27/2022,1852.73,1850.48,1862.3,1847.76,403,0.15%
5/30/2022,1856.21,1852.19,1864.34,1847.92,402,0.19%
5/31/2022,1837.09,1856.4,1857.69,1834.9,401,-1.03%
6/1/2022,1845.55,1837.37,1850.4,1828.28,400,0.46%
6/2/2022,1868.13,1846.44,1870.69,1843.76,399,1.22%
6/3/2022,1850.77,1868.53,1874.3,1847.02,398,-0.93%
6/6/2022,1841,1850.29,1858.15,1840.5,397,-0.53%
6/7/2022,1851.97,1841.6,1855.86,1836.73,396,0.60%
6/8/2022,1853.26,1852.51,1859.9,1844.35,395,0.07%
6/9/2022,1847.61,1853.53,1855.52,1839.6,394,-0.30%
6/10/2022,1870.96,1848.09,1876.47,1825.02,393,1.26%
6/13/2022,1818.77,1875.8,1877.38,1818.9,392,-2.79%
6/14/2022,1808.1,1819.1,1832.19,1804.65,391,-0.59%
6/15/2022,1833.38,1808.35,1841.74,1807.24,390,1.40%
6/16/2022,1856.71,1833.99,1857.91,1815.95,389,1.27%
6/17/2022,1839.35,1857.34,1858.29,1833.72,388,-0.93%
6/20/2022,1838.29,1840.4,1846.42,1834.49,387,-0.06%
6/21/2022,1832.56,1838.37,1844.15,1828.29,386,-0.31%
6/22/2022,1837.39,1832.96,1848.44,1823.23,385,0.26%
6/23/2022,1822.43,1837.87,1846.19,1821.88,384,-0.81%
6/24/2022,1826.18,1822.88,1832.15,1816.7,383,0.21%
6/27/2022,1822.73,1838.15,1841.34,1820.4,382,-0.19%
6/28/2022,1819.69,1822.85,1830.09,1818.2,381,-0.17%
6/29/2022,1817.11,1819.95,1833.24,1812.1,380,-0.14%
6/30/2022,1806.89,1817.8,1825.9,1802.2,379,-0.56%
7/1/2022,1810.18,1807.31,1812.09,1784.1,378,0.18%
7/4/2022,1809.12,1812.27,1814.36,1803.45,377,-0.06%
7/5/2022,1764.35,1808.74,1812.42,1763.48,376,-2.47%
7/6/2022,1738.3,1764.87,1773.06,1731.75,375,-1.48%
7/7/2022,1739.61,1738.93,1749.14,1735.95,374,0.08%
7/8/2022,1741.82,1740.05,1752.5,1733.24,373,0.13%
7/11/2022,1733.67,1742.86,1744.92,1731.01,372,-0.47%
7/12/2022,1725.81,1733.99,1743.49,1722.93,371,-0.45%
7/13/2022,1735.23,1726.17,1745.54,1707.38,370,0.55%
7/14/2022,1709.45,1735.7,1736.94,1697.48,369,-1.49%
7/15/2022,1706.78,1709.81,1716.92,1698.82,368,-0.16%
7/18/2022,1709.01,1707.94,1724.05,1705.89,367,0.13%
7/19/2022,1711.07,1709.27,1718.64,1704.96,366,0.12%
7/20/2022,1696.43,1711.3,1714.94,1692.53,365,-0.86%
7/21/2022,1718.49,1696.73,1720.69,1680.78,364,1.30%
7/22/2022,1726.46,1718.61,1739.28,1712.93,363,0.46%
7/25/2022,1718.78,1728.15,1736.43,1714.57,362,-0.44%
7/26/2022,1717,1719.69,1728.36,1713.2,361,-0.10%
7/27/2022,1733.89,1717.41,1740.6,1711.46,360,0.98%
7/28/2022,1755.11,1734.61,1757.43,1733.59,359,1.22%
7/29/2022,1765.22,1755.81,1768.17,1752.19,358,0.58%
8/1/2022,1771.73,1765.05,1775.22,1758.05,357,0.37%
8/2/2022,1759.75,1772.23,1788.24,1759.86,356,-0.68%
8/3/2022,1764.9,1760.53,1772.9,1754.33,355,0.29%
8/4/2022,1790.97,1765.34,1795.29,1763,354,1.48%
8/5/2022,1774.15,1791.16,1795.29,1764.88,353,-0.94%
8/8/2022,1788.52,1773.57,1790.26,1770.94,352,0.81%
8/9/2022,1794.08,1789.21,1800.45,1782.85,351,0.31%
8/10/2022,1792.13,1794.21,1807.9,1787.32,350,-0.11%
8/11/2022,1789.45,1792.39,1799.4,1783.24,349,-0.15%
8/12/2022,1801.76,1790.06,1802.86,1784.52,348,0.69%
8/15/2022,1779.36,1802.05,1802.53,1772.75,347,-1.24%
8/16/2022,1775.54,1779.74,1783.37,1771.33,346,-0.21%
8/17/2022,1761.05,1775.98,1782.63,1759.58,345,-0.82%
8/18/2022,1758.2,1761.63,1772.59,1755.37,344,-0.16%
8/19/2022,1747.83,1759.3,1759.88,1745.19,343,-0.59%
8/22/2022,1735.7,1747.05,1749.31,1727.51,342,-0.69%
8/23/2022,1747.67,1736.4,1754.28,1730.52,341,0.69%
8/24/2022,1750.89,1748.55,1755.88,1742.29,340,0.18%
8/25/2022,1758.44,1751.55,1765.93,1749.71,339,0.43%
8/26/2022,1736.86,1758.55,1759.31,1733.83,338,-1.23%
8/29/2022,1737.82,1736.19,1745.63,1720.08,337,0.06%
8/30/2022,1723.55,1738.36,1740.93,1720.85,336,-0.82%
8/31/2022,1710.7,1723.83,1726.86,1709.1,335,-0.75%
9/1/2022,1696.09,1711.09,1711.81,1688.35,334,-0.85%
9/2/2022,1711.44,1696.35,1718.31,1694.64,333,0.91%
9/5/2022,1710.21,1712.99,1716.34,1707.47,332,-0.07%
9/6/2022,1701.15,1710.56,1727.24,1699.3,331,-0.53%
9/7/2022,1717.69,1701.61,1719.82,1690.9,330,0.97%
9/8/2022,1707.28,1718.4,1728.8,1703.5,329,-0.61%
9/9/2022,1716.05,1708.84,1729.94,1708.22,328,0.51%
9/12/2022,1724.07,1717.05,1735.37,1711.97,327,0.47%
9/13/2022,1701.55,1724.75,1732.34,1696.7,326,-1.31%
9/14/2022,1695.8,1701.86,1707.49,1693.26,325,-0.34%
9/15/2022,1663.74,1696.06,1698.62,1660.04,324,-1.89%
9/16/2022,1674.94,1664.27,1680.69,1653.85,323,0.67%
9/19/2022,1675.78,1675.44,1680.16,1659.67,322,0.05%
